"","name","city","postalCode","address","url","longitude","latitude"
"2374","Goldene Henne","Arnstadt",99310,"Ried 14","http://www.ticketmaster.de/venue/287842",NA,NA
"2375","LÜBECK - Hansehalle","Lübeck",23556,"An der Hansehalle 1","http://www.ticketmaster.de/venue/287833",NA,NA
"2376","LÖRRACH - Burghof","Lörrach",79539,"Herrenstrasse 5","http://www.ticketmaster.de/venue/287848",NA,NA
"2377","DESSAU - Hangar Veranstaltungszentrum","Dessau",6846,"Kuehnauer Strasse 163","http://www.ticketmaster.de/venue/287780",12.206562,51.836171
"2378","BERLIN - Linse","Berlin",10367,"Parkaue 25","http://www.ticketmaster.de/venue/287784",NA,NA
"2379","BAUTZEN - Schützenplatzhalle","Bautzen",2625,"Am Schützenplatz 3","http://www.ticketmaster.de/venue/287776",NA,NA
"2380","Das Zentrum","Dortmund",44328,"Gleiwitzstrasse 255","http://www.ticketmaster.de/venue/287789",NA,NA
"2381","MÜNSTER - Park am UKM","Münster",48149,"Coesfelder Kreuz / Domagkstrasse","http://www.ticketmaster.de/venue/287863",NA,NA
"2382","Stadthalle Heidelberg","Heidelberg",69117,"Neckarstaden 24","http://www.ticketmaster.de/venue/287864",NA,NA
"2383","DARGUN - Klosterkirche St. Marien","Dargun",17159,"Schloss 10","http://www.ticketmaster.de/venue/287855",NA,NA
"2384","MÜNSTER - Skaters Palace (Café)","Münster",48153,"Dahlweg 126","http://www.ticketmaster.de/venue/287853",NA,NA
"2385","DARGUN - Kloster und Schlossanlage","Dargun",17159,"Schloss 10","http://www.ticketmaster.de/venue/287856",NA,NA
"2386","MÜNSTER-ALBACHTEN - Haus der Begegnung","Münster-Albachten",48163,"Hohe Geist 8","http://www.ticketmaster.de/venue/287866",NA,NA
"2387","MANNHEIM - Schloss Mannheim (Rittersaal)","Mannheim",68161,"Bismarckstrasse 1","http://www.ticketmaster.de/venue/287854",NA,NA
"2388","HERNE - Kulturgatsstätte Sonne","Herne",44623,"Shamrockstrasse 121","http://www.ticketmaster.de/venue/287826",NA,NA
"2389","NÜRNBERG - MUZclub","Nürnberg",90429,"Fürther Strasse 63","http://www.ticketmaster.de/venue/287822",NA,NA
"2390","SCHWERIN - Schloss Schwerin (Festsaal)","Schwerin",19053,"Lennestrasse 1","http://www.ticketmaster.de/venue/287829",NA,NA
"2391","MÜNSTER - Uferlos (Alter Saal)","Münster",48163,"Bismarckallee 11","http://www.ticketmaster.de/venue/287830",NA,NA
"2392","HORST-ELMSHORN - Elbmarschenhalle","Horst-Elmshorn",25358,"Horster Viereck 1","http://www.ticketmaster.de/venue/287794",NA,NA
"2393","UNNA - Kühlschiff","Unna",59423,"Massener Strasse 33-35","http://www.ticketmaster.de/venue/287798",NA,NA
"2394","PAHLEN - Eiderlandhalle","Pahlen",25794,"Hauptstrasse 27","http://www.ticketmaster.de/venue/287796",NA,NA
"2395","HANNOVER-ISERNHAGEN - Blues Garage","Hannover-Isernhagen",30916,"Industriestrasse 3-5","http://www.ticketmaster.de/venue/287797",NA,NA
"2396","Festsaal im K4 (Künstlerhaus)","Nürnberg",90402,"Königstrasse 93","http://www.ticketmaster.de/venue/287790",NA,NA
"2397","ROSTOCK - Audimax Uni","Rostock",18057,"Campus Ulmenstrasse","http://www.ticketmaster.de/venue/287721",NA,NA
"2398","Kulturufer Nasses Dreieck","Hörstel-Bergeshövede",48477,"Am Hafen","http://www.ticketmaster.de/venue/287718",NA,NA
"2399","NORDHAUSEN - Destille","Nordhausen",99734,"Grimmelallee 49","http://www.ticketmaster.de/venue/287729",NA,NA
"2400","KOBLENZ - Sporthalle Oberwerth","Koblenz",56075,"Jupp Gauchel Strasse 10","http://www.ticketmaster.de/venue/287730",7.584702,50.331275
"2401","AUFSESS-NEUHAUS - Sportgelände SC Neuhaus","Aufsess-Neuhaus",91347,"Bergstrasse 80","http://www.ticketmaster.de/venue/287733",NA,NA
"2402","Theatersaal im Rudolf Steiner Haus","Hamburg",20148,"Mittelweg 11-12","http://www.ticketmaster.de/venue/287716",NA,NA
"2403","Meerkabarett Sylt","Rantum auf Sylt",25980,"Hafenstrasse 1","http://www.ticketmaster.de/venue/287712",NA,NA
"2404","Wolkenberg Gymnasium","Michendorf",14552,"Am Wolkenberg 14","http://www.ticketmaster.de/venue/287709",NA,NA
"2405","Nikolaikirche","Freiberg",9599,"Buttermarkt","http://www.ticketmaster.de/venue/287704",NA,NA
"2406","Rennbahngelände Wien Freudenau","Wien",1020,"Freudenau 65","http://www.ticketmaster.de/venue/287758",NA,NA
"2407","KARLSRUHE - Jubez","Karlsruhe",76133,"Kronenplatz 1","http://www.ticketmaster.de/venue/287753",NA,NA
"2408","HALLE-SAALE - Ulrichskirche (Konzerthalle)","Halle-Saale",6108,"Christian Wolff Strasse 2","http://www.ticketmaster.de/venue/287749",NA,NA
"2409","Festivalgelände Grossefehn","Grossefehn",26629,"Pallandsweg 1","http://www.ticketmaster.de/venue/287756",NA,NA
"2410","FILDERSTADT - XXL Musicpalace","Filderstadt",70794,"Fabrikstrasse 23","http://www.ticketmaster.de/venue/287745",NA,NA
"2411","SAARBRÜCKEN - Das Modul","Saarbrücken",66111,"Kaiserstrasse 4","http://www.ticketmaster.de/venue/287762",NA,NA
"2412","BEHRENSDORF - Seepudel","Behrensdorf",24321,"Strandstrasse","http://www.ticketmaster.de/venue/287910",NA,NA
"2413","Festivalgelände am Härtsfeldsee","Dischingen",89561,"Härtsfeldsee","http://www.ticketmaster.de/venue/287904",NA,NA
"2414","SUHL - Last Summer Festivalgelände","Suhl",98527,"Platz der Deutschen Einheit","http://www.ticketmaster.de/venue/287912",NA,NA
"2415","VACHA - Kulturzentrum Vachawerk","Vacha",36404,"Hersfelder Strasse 3","http://www.ticketmaster.de/venue/287907",NA,NA
"2416","Bismarck Bahnhof","Hannover",30173,"Mainzer Strasse 6","http://www.ticketmaster.de/venue/287917",NA,NA
"2417","BAD AROLSEN - Bioenergiepark Nord-Waldeck","Bad Arolsen",34454,"Hagenstrasse 19","http://www.ticketmaster.de/venue/287902",NA,NA
"2418","SOLTAU - Aula des Gymnasiums","Soltau",29614,"Ernst-August-Strasse 17","http://www.ticketmaster.de/venue/287906",NA,NA
"2419","THALMÄSSING - Lesch Halle","Thalmässing",91177,"Äussere Nürnberger Strasse 1","http://www.ticketmaster.de/venue/287897",NA,NA
"2420","BAD SALZUNGEN - Haunscher Hof (Open Air)","Bad Salzungen",36433,"Unter den Linden 4","http://www.ticketmaster.de/venue/287890",NA,NA
"2421","BERLIN - Theater des Westens","Berlin",10623,"Kantstrasse 12","http://www.ticketmaster.de/venue/287881",NA,NA
"2422","Landhaus Loop","Loop",24644,"Hauptstrasse 19","http://www.ticketmaster.de/venue/287893",NA,NA
"2423","SALZHAUSEN - Freibad","Salzhausen",21376,"Am Waldbad","http://www.ticketmaster.de/venue/287899",NA,NA
"2424","BAD SALZUNGEN - Haunscher Hof","Bad Salzungen",36433,"Unter Den Linden 4","http://www.ticketmaster.de/venue/287896",NA,NA
"2425","FREIBERG - Waldwiese an der reichen Zeche","Freiberg",9599,"Fuchsmühlenweg 7","http://www.ticketmaster.de/venue/287879",NA,NA
"2426","OBERHAUSEN - Chill Da Halle","Oberhausen",46047,"Knappenstrasse 301","http://www.ticketmaster.de/venue/287880",NA,NA
"2427","Motorcross-Gelände","Magdeburg",39110,"Hohendodeleber Weg","http://www.ticketmaster.de/venue/287901",NA,NA
"2428","ESSLINGEN - Jugendhaus Komma","Esslingen am Neckar",73728,"Maille 5-9","http://www.ticketmaster.de/venue/287869",NA,NA
"2429","GRÜNENDEICH - Gewerbepark","Grünendeich",21720,"Johann Ropers Trift","http://www.ticketmaster.de/venue/287875",NA,NA
"2430","NEUSTADT-HOLSTEIN - Discothek New Bambu","Neustadt-Holstein",23730,"Sierksdorfer Strasse 3-7","http://www.ticketmaster.de/venue/287867",NA,NA
"2431","Freilichtbühne an der Zitadelle","Berlin",13599,"Am Juliusturm","http://www.ticketmaster.de/venue/287876",NA,NA
"2432","Festhalle","Finnentrop",57413,"Kirchstrasse 50","http://www.ticketmaster.de/venue/287693",NA,NA
"2433","Mephisto","Hannover",30451,"Zur Bettfedernfabrik 3","http://www.ticketmaster.de/venue/287694",NA,NA
"2434","Wagenhallen","Stuttgart",70191,"Innerer Nordbahnhof 1","http://www.ticketmaster.de/venue/287697",NA,NA
"2435","Andreaskirche","Tanna",7922,"Pfarrgässchen 3","http://www.ticketmaster.de/venue/287701",NA,NA
"2436","Castello Events","Bedburg",50181,"Lindenstrasse 4","http://www.ticketmaster.de/venue/287686",NA,NA
"2437","Abdinghofkirche","Paderborn",33098,"Am Abdinghof","http://www.ticketmaster.de/venue/288587",NA,NA
"2438","Evangelische Christuskirche","Koblenz",56068,"Hohenzollernstrasse 2","http://www.ticketmaster.de/venue/288600",NA,NA
"2439","Rennbahn Halle","Halle-Saale",6126,"Passendorfer Wiesen 1","http://www.ticketmaster.de/venue/288599",NA,NA
"2440","DETMOLD - Erlöserkirche","Detmold",32756,"Marktplatz 6","http://www.ticketmaster.de/venue/288594",NA,NA
"2441","Ludgerikirche","Norden",26506,"Am Markt 37","http://www.ticketmaster.de/venue/288588",NA,NA
"2442","Altes Wasserwerk","Bonn",53113,"Hermann Ehlers Strasse 29","http://www.ticketmaster.de/venue/288534",NA,NA
"2443","Alma Hoppes Lustspielhaus","Hamburg",20249,"Ludolfstrasse 53","http://www.ticketmaster.de/venue/288548",NA,NA
"2444","Dobrock Sportplatz","Wingst",21789,"Am Wittsandsbeek 5","http://www.ticketmaster.de/venue/288547",NA,NA
"2445","Gut Matheshof","Rieden-Kreuth",92268,NA,"http://www.ticketmaster.de/venue/288533",NA,NA
"2446","Klosterkirche St. Pauli","Brandenburg",14776,"Neustädtische Heidestrasse","http://www.ticketmaster.de/venue/288532",NA,NA
"2447","Jukuz Oettinger Villa","Darmstadt",64289,"Kranichsteiner Strasse 81","http://www.ticketmaster.de/venue/288551",NA,NA
"2448","St. Georg Pfarrkirche","Bad Fredeburg",57392,"Kirchplatz 2","http://www.ticketmaster.de/venue/288489",NA,NA
"2449","Schokoladen","Berlin",10115,"Ackerstrasse 169","http://www.ticketmaster.de/venue/288487",NA,NA
"2450","Cafe Panam","Leipzig",4103,"Sternwartenstrasse 4","http://www.ticketmaster.de/venue/288490",NA,NA
"2451","MEININGEN - Stadtkirche","Meiningen",98617,"Neu Ulmer Strasse 25b","http://www.ticketmaster.de/venue/288492",NA,NA
"2452","Jugendzentrum B58","Braunschweig",38106,"Bültenweg 58","http://www.ticketmaster.de/venue/288496",NA,NA
"2453","Irish Pub","Parchim",19370,"Fischerdamm 4","http://www.ticketmaster.de/venue/288494",NA,NA
"2454","Alte vom Berge","Leichlingen",42799,"Hauptstrasse 2","http://www.ticketmaster.de/venue/288486",NA,NA
"2455","Café Sternchance","Hamburg",20146,"Schröderstiftstrasse 7","http://www.ticketmaster.de/venue/288508",NA,NA
"2456","Docks | Prinzenbar","Hamburg",20359,"Spielbudenplatz 19","http://www.ticketmaster.de/venue/288506",NA,NA
"2457","STADTALLENDORF - Evangelische Stadtkirche","Stadtallendorf",35260,"Am Bahnhof","http://www.ticketmaster.de/venue/288498",NA,NA
"2458","Musikseminar","Hamburg",22765,"Max Brauer Allee 24","http://www.ticketmaster.de/venue/288512",NA,NA
"2459","Forsthaus Bolande","Reinfeld",23858,"Bolande 43","http://www.ticketmaster.de/venue/288513",NA,NA
"2460","Club Platinum","Eggenfelden",84307,"Hetzenberg 1","http://www.ticketmaster.de/venue/288497",NA,NA
"2461","ERKRATH - Lokschuppen","Erkrath-Hochdahl",40699,"Ziegeleiweg 1-3","http://www.ticketmaster.de/venue/288504",NA,NA
"2462","Ballpark in Niendorf","Hamburg",22453,"Langenhorst","http://www.ticketmaster.de/venue/288511",NA,NA
"2463","Gaststätte Schramm","Barnitz",23858,"Trenthorster Strasse 7","http://www.ticketmaster.de/venue/288514",NA,NA
"2464","Club Lagerhof","Leipzig",4103,"Lagerhofstrasse 2","http://www.ticketmaster.de/venue/288654",NA,NA
"2465","Bauhausbühne","Dessau",6842,"Gropius Allee 38","http://www.ticketmaster.de/venue/288653",NA,NA
"2466","Beatclub","Dessau",6844,"Rosslauer Allee 3","http://www.ticketmaster.de/venue/288652",12.237847,51.843294
"2467","SCHALKSMÜHLE - Erlöserkirche","Schalksmühle",58579,"Worthstrasse 4","http://www.ticketmaster.de/venue/288444",NA,NA
"2468","Oli Lichtspiele","Magdeburg",39108,"Olvenstedter Strasse 25","http://www.ticketmaster.de/venue/288648",NA,NA
"2469","Alte Güterbahnhofshalle","Freiburg",79106,"Neunlindenstrasse 35","http://www.ticketmaster.de/venue/288554",NA,NA
"2470","GWA St. Pauli","Hamburg",20359,"Hein-Köllisch-Platz 11-12","http://www.ticketmaster.de/venue/288559",NA,NA
"2471","1840","Leipzig",4103,"Prager Strasse 200","http://www.ticketmaster.de/venue/288560",NA,NA
"2472","NIDEGGEN - Mehrzweckhalle","Nideggen",52385,"Konrad Adenauer Strasse 1","http://www.ticketmaster.de/venue/288556",NA,NA
"2473","Zinnschmelze","Hamburg",22305,"Maurienstrasse 19","http://www.ticketmaster.de/venue/288569",NA,NA
"2474","Brakula","Hamburg",22177,"Bramfelder Chaussee 2","http://www.ticketmaster.de/venue/288562",NA,NA
"2475","ELMSHORN - St. Nicolaikirche","Elmshorn",25335,"Alter Markt","http://www.ticketmaster.de/venue/288450",NA,NA
"2476","Ev. Stadtkirche","Darmstadt",64283,"An der Stadtkirche","http://www.ticketmaster.de/venue/288455",NA,NA
"2477","Kornmarktkirche","Mühlhausen",99974,"Kornmarkt","http://www.ticketmaster.de/venue/288447",NA,NA
"2478","Christuskirche","Bocholt",46397,"Schwartzstrasse 6","http://www.ticketmaster.de/venue/288451",NA,NA
"2479","Ballhoffoyer","Hannover",30159,"Ballhofplatz 5","http://www.ticketmaster.de/venue/288460",NA,NA
"2480","STUTTGART - St. Johanneskirche","Stuttgart",70176,"Johannesstrasse 16","http://www.ticketmaster.de/venue/288458",NA,NA
"2481","Citykirche Konkordien","Mannheim",68161,"R2","http://www.ticketmaster.de/venue/288456",NA,NA
"2482","Zittelstatt","Bad Urach",72574,"Zittelstadt 6","http://www.ticketmaster.de/venue/288631",NA,NA
"2483","Kleiner Michel (St. Ansgar)","Hamburg",20459,"Michaelisstrasse 5","http://www.ticketmaster.de/venue/288622",NA,NA
"2484","Kulturscheune Thyrow","Thyrow",14974,"Bahnhofstrasse 89","http://www.ticketmaster.de/venue/288611",NA,NA
"2485","1900","Boppard",56154,"Angertstrasse 17","http://www.ticketmaster.de/venue/288620",NA,NA
"2486","Französischer Dom","Berlin",10117,"Gendarmenmarkt 5","http://www.ticketmaster.de/venue/288633",NA,NA
"2487","Stummsche Reithalle","Neunkirchen",66538,"Saarbrücker Strasse 21","http://www.ticketmaster.de/venue/288626",NA,NA
"2488","St. Laurentius","Löhne",32584,"Bahnhofstrasse 5","http://www.ticketmaster.de/venue/288634",NA,NA
"2489","1912","Nierstein",55283,"Bildstockstrasse 10","http://www.ticketmaster.de/venue/288632",NA,NA
"2490","Bürgerhaus Wieseck","Giessen",35396,"Philosophenstrasse 26","http://www.ticketmaster.de/venue/288629",8.707201,50.602135
"2491","KASSEL - Christuskirche","Kassel",34131,"Baunsbergstrasse 11","http://www.ticketmaster.de/venue/288609",NA,NA
"2492","WOLFENBÜTTEL - St. Johanniskirche","Wolfenbüttel",38304,"Glockengasse 2","http://www.ticketmaster.de/venue/288608",NA,NA
"2493","1899","Münchberg",95213,"Kirchplatz 1","http://www.ticketmaster.de/venue/288619",NA,NA
"2494","Gilde Parkbühne","Hannover",30169,"Ferdinand Wilhelm Fricke Weg","http://www.ticketmaster.de/venue/288646",NA,NA
"2495","Stadttheater Heide","Heide",25746,"Rosenstrasse 15-19","http://www.ticketmaster.de/venue/288641",NA,NA
"2496","Alte Kaserne","Landshut",84036,"Liesl Karlstadt Weg 4","http://www.ticketmaster.de/venue/288638",NA,NA
"2497","Schlosskirche","Wittenberg",6886,"Schlossplatz 1","http://www.ticketmaster.de/venue/288606",NA,NA
"2498","Mut II (Muttheater)","Hamburg",20357,"Amandastrasse 58","http://www.ticketmaster.de/venue/288582",NA,NA
"2499","SPEYER - Dreifaltigkeitskirche","Speyer",67346,"Grosse Himmelsgasse 4","http://www.ticketmaster.de/venue/288578",NA,NA
"2500","Lokschuppen Dillingen","Dillingen",66763,"Werderstrasse","http://www.ticketmaster.de/venue/288575",NA,NA
"2501","Margarethenkirche","Gotha",99867,"Neumarkt","http://www.ticketmaster.de/venue/288577",NA,NA
"2502","Festivalgelände Freiberg","Freiberg",9599,"Fuchsmühlenweg","http://www.ticketmaster.de/venue/288572",NA,NA
"2503","WINGST - Am Hafen","Wingst",21789,"Am Hafen","http://www.ticketmaster.de/venue/288482",NA,NA
"2504","Golfgut Uhlenhorst","Dänischenhagen",24229,"Golfgut Uhlenhorst","http://www.ticketmaster.de/venue/288479",NA,NA
"2505","Gut Sambleben","Sambleben",38170,"Gut Sambleben","http://www.ticketmaster.de/venue/288480",NA,NA
"2506","Kulturnhalle","Uelzen",29525,"Herzogenplatz 2","http://www.ticketmaster.de/venue/288473",NA,NA
"2507","Kellertheater","Hamburg",20355,"Johannes Brahms Platz 1","http://www.ticketmaster.de/venue/288475",NA,NA
"2508","DÖRVEDEN - Marktplatz","Dörveden",27313,"Marktplatz","http://www.ticketmaster.de/venue/288484",NA,NA
"2509","Neu St. Thomä","Soest",59494,"Klosterstrasse","http://www.ticketmaster.de/venue/288453",NA,NA
"2510","Friedrichstadtpalast Grosse Revue","Berlin",10117,"Friedrichstrasse 107","http://www.ticketmaster.de/venue/288469",NA,NA
"2511","Gustav Adolf Gedächtniskirche","Nürnberg",90461,"Allersberger Strasse 116","http://www.ticketmaster.de/venue/288459",NA,NA
"2512","Haas Säle","Bamberg",96049,"Obere Sandstrasse 7","http://www.ticketmaster.de/venue/288463",NA,NA
"2513","Oberste Stadtkirche","Iserlohn",58636,"Am Bilstein 14","http://www.ticketmaster.de/venue/288454",NA,NA
"2514","Evangelische Hauptkirche","Mönchengladbach-Rheydt",41236,"Hauptstrasse 90","http://www.ticketmaster.de/venue/288452",NA,NA
"2515","Konzert und Kongresshalle (Hegelsaal)","Bamberg",96047,"Mussstrasse 1","http://www.ticketmaster.de/venue/288470",NA,NA
"2516","Uebel & Gefährlich (Ballsaal)","Hamburg",20359,"Feldstrasse 66","http://www.ticketmaster.de/venue/288519",NA,NA
"2517","Congress Park (Grosser Saal)","Wolfsburg",38440,"Heinrich Heine Strasse","http://www.ticketmaster.de/venue/288526",NA,NA
"2518","BÜCKEBURG - Stadtkirche","Bückeburg",31675,"Kirchweg 2","http://www.ticketmaster.de/venue/288527",NA,NA
"2519","Werner Assmann Halle","Eisenach",99817,"Julius Lippold Strasse","http://www.ticketmaster.de/venue/288520",NA,NA
"2520","Cafe Dom","Karlsruhe",76133,"Hirschhof","http://www.ticketmaster.de/venue/288523",NA,NA
"2521","St. Jacobi","Osterode",37520,"Schlossplatz","http://www.ticketmaster.de/venue/288517",NA,NA
"2522","MÜNCHEN - Kreuzkirche","München",80796,"Hiltenspergerstrasse 55","http://www.ticketmaster.de/venue/288503",NA,NA
"2523","Gnadenkirche","Bergisch Gladbach",51465,"Hauptstrasse 256","http://www.ticketmaster.de/venue/288493",NA,NA
"2524","St. Lorenzkirche","Lübeck",23558,"Steinrader Weg 33","http://www.ticketmaster.de/venue/288495",NA,NA
"2525","Mergener Hof (MJC)","Trier",54290,"Rindertanzstrasse 4","http://www.ticketmaster.de/venue/288507",NA,NA
"2526","Turnhalle an der Burgkirche","Ingelheim am Rhein",55218,"An der Burgkirche 24","http://www.ticketmaster.de/venue/288509",NA,NA
"2527","KunstNah","Hamburg",22767,"Grosse Bergstrasse 152","http://www.ticketmaster.de/venue/288510",NA,NA
"2528","KÖLN - Lutherkirche","Köln",50677,"Martin Luther Platz 2-4","http://www.ticketmaster.de/venue/288485",NA,NA
"2529","Schloss Wilhelmsburg","Schmalkalden",98574,"Schloss Wilhelmsburg","http://www.ticketmaster.de/venue/288483",NA,NA
"2530","Katholisches Jugendheim","Rees-Haldern",46459,"Bahnhofstrasse 32","http://www.ticketmaster.de/venue/288488",NA,NA
"2531","Restaurant Margarethenhoff","Kisdorf",24629,"Sengel 1","http://www.ticketmaster.de/venue/288474",NA,NA
"2532","Opernhaus","Leipzig",4109,"Augustusplatz 12","http://www.ticketmaster.de/venue/288472",NA,NA
"2533","Kindertheater im Kellertheater","Hamburg",20355,"Johannes Brahms Platz 1","http://www.ticketmaster.de/venue/288476",NA,NA
"2534","Evangelische Ringkirche","Wiesbaden",65197,"An der Ringkirche","http://www.ticketmaster.de/venue/288477",NA,NA
"2535","LÜDENSCHEID - Alte Druckerei","Lüdenscheid",58507,"Knapper Strasse 50","http://www.ticketmaster.de/venue/288464",NA,NA
"2536","Gut Altenkamp","Papenberg-Aschendorf",26871,"Gut Altenkamp","http://www.ticketmaster.de/venue/288481",NA,NA
"2537","Golfplatz","Bad Fallingbostel",29683,"Golfplatz","http://www.ticketmaster.de/venue/288478",NA,NA
"2538","Waggonhalle","Marburg",35039,"Rudolf Bultmann Strasse 2a","http://www.ticketmaster.de/venue/288461",NA,NA
"2539","Moritzkirche","Zwickau",8056,"Heinrich Heine Strasse","http://www.ticketmaster.de/venue/288445",NA,NA
"2540","KARLSRUHE - Lutherkirche","Karlsruhe",76131,"Durlacher Allee 23","http://www.ticketmaster.de/venue/288441",NA,NA
"2541","Evangelische Friedenskirche","Mühlheim",63165,"Mozartstrasse 15","http://www.ticketmaster.de/venue/288443",NA,NA
"2542","Georgenkirche","Eisenach",99817,"Am Markt","http://www.ticketmaster.de/venue/288446",NA,NA
